ゆうげん	なぎちゃんいるだけで幸せ度500%
19:29	あすか 11/19 8/11	ご飯やら洗濯やらあるやろうけどやること終わったらゆっくりね
19:32	ゆうげん	ありがとう
19:35	あすか 11/19 8/11	明日も出社やもんね
19:36	あすか 11/19 8/11	早く寝りや〜
19:36	あすか 11/19 8/11	[スタンプ]
19:42	ゆうげん	ありがとうね
19:43	ゆうげん	朝早くてしんどいや
19:49	あすか 11/19 8/11	"朝早いというか起きる時間
決まってるのって気持ち的に
しんどいもんね"
19:55	あすか 11/19 8/11	[動画]
19:57	ゆうげん	なぎちゃんかわい
20:35	ゆうげん	さてご飯つくろ
21:32	あすか 11/19 8/11	☎ 通話時間 17:04
21:53	あすか 11/19 8/11	梛寝たよ
21:56	ゆうげん	お疲れ様
21:56	あすか 11/19 8/11	憂魁君もお疲れ様
21:58	ゆうげん	なんや急に
21:58	あすか 11/19 8/11	憂魁って変換に出てきたから使ってみた
21:59	あすか 11/19 8/11	ちょっとだけ電話していい？
22:04	ゆうげん	いよ
22:58	あすか 11/19 8/11	☎ 通話時間 53:12
23:07	あすか 11/19 8/11	遅くまで電話ごめんね、ありがと
23:08	あすか 11/19 8/11	明日朝早いん無理せずね
23:08	あすか 11/19 8/11	[動画]
23:08	あすか 11/19 8/11	歯磨きナギトあげる
23:08	あすか 11/19 8/11	おやすみ〜
23:45	ゆうげん	おやすみやで

2022/01/25(火)
08:07	あすか 11/19 8/11	おはよう
08:38	ゆうげん	おはよう
09:17	あすか 11/19 8/11	会社向かってるとこ？
09:17	ゆうげん	まだ役所
09:20	あすか 11/19 8/11	そうなんやね
09:20	あすか 11/19 8/11	時間かかりそうなん？
09:34	ゆうげん	今手に入ったよ
09:34	ゆうげん	さて出すか
10:08	あすか 11/19 8/11	お仕事前にお疲れ様、ありがとう
10:08	あすか 11/19 8/11	今日は会社着くの遅くなった分終わるのも遅くなるんかな？
10:11	ゆうげん	そそ
11:39	あすか 11/19 8/11	そだよね
11:39	あすか 11/19 8/11	今日はお昼何食べるの？
11:44	ゆうげん	今日は前のハニマのお店でネギ塩ダレ鶏カツ
12:13	あすか 11/19 8/11	え、なにそれ
12:13	あすか 11/19 8/11	またまためちゃんこおいしそ
12:15	ゆうげん	[写真]
12:15	あすか 11/19 8/11	[動画]
12:15	あすか 11/19 8/11	[写真]
12:16	あすか 11/19 8/11	やばぁ
12:16	あすか 11/19 8/11	おいしそ(emoji)
12:16	あすか 11/19 8/11	ご飯今から？
12:16	ゆうげん	いまから
12:17	ゆうげん	ポストいってた
12:23	あすか 11/19 8/11	そかそか
12:23	あすか 11/19 8/11	お疲れ様
12:24	ゆうげん	なぎは色んなこと簡単にやってるようやけど
12:24	ゆうげん	やっぱり1個1個難しいねんな
12:24	ゆうげん	シールしかり
13:56	あすか 11/19 8/11	そだね
13:56	あすか 11/19 8/11	できるできないもあるけどそもそも興味を示さない子もいるからね
13:57	あすか 11/19 8/11	[動画]
13:57	あすか 11/19 8/11	[写真]
13:57	あすか 11/19 8/11	"ブロックも上手に積んで、
いぇーーい！とか言ってた笑
満面の笑み"
14:52	ゆうげん	いやすごいなぁ
14:52	ゆうげん	島田さんコロナっぽい
15:04	あすか 11/19 8/11	ね
15:05	あすか 11/19 8/11	"息子さん同居してるんよね？
もう同居してたらアウトよね"
15:05	あすか 11/19 8/11	こっちもまだわからんけど
15:05	あすか 11/19 8/11	はぁぁぁぁぁ
15:05	あすか 11/19 8/11	やな
15:12	ゆうげん	2人ともしっかりご飯たべて
15:12	ゆうげん	しっかり寝て
15:12	ゆうげん	免疫つけてね
15:15	あすか 11/19 8/11	ゆー君こそやで！
15:15	あすか 11/19 8/11	私はなんやかんや食べてるし十分に寝てるよ
15:16	あすか 11/19 8/11	"ゆー君こそ，しっかり食べて
ちゃーーんと寝て極力ストレス溜めんようにね"
16:48	ゆうげん	もちろん
16:48	ゆうげん	いっぱい食べてるで
18:25	あすか 11/19 8/11	えー、でもなんか寝るの遅そう
18:38	あすか 11/19 8/11	ねぇ、今度いつになるかわかんないけどさ、ゆー君と会えるってなったらその前に美容院行きたいなって思ってて
18:38	あすか 11/19 8/11	[写真]
18:38	あすか 11/19 8/11	[写真]
18:39	あすか 11/19 8/11	こんな感じのグラデーションになってるのどう思う？
18:43	ゆうげん	可愛い
18:43	ゆうげん	是非見たい
18:55	ゆうげん	緑っぽいの好き
19:28	あすか 11/19 8/11	"さっき送ったのやったら
1枚目のがいいよね"
19:29	あすか 11/19 8/11	でも私髪短いからどんなんなるやろ〜
19:32	ゆうげん	短くても可愛いで
19:32	ゆうげん	かえりまぬ
20:22	あすか 11/19 8/11	"そうなのかな〜
でもとりあえず次は
あんな感じにしたい"
20:22	あすか 11/19 8/11	お仕事お疲れ様です
20:24	ゆうげん	ういうい
20:24	ゆうげん	ごみ捨てとかご飯するわ
22:00	あすか 11/19 8/11	お疲れ様です
22:05	ゆうげん	お疲れ様
22:12	あすか 11/19 8/11	今いける？
22:39	ゆうげん	ねかけた
22:45	あすか 11/19 8/11	そかそか
22:45	あすか 11/19 8/11	そのまま寝て大丈夫よ
22:45	あすか 11/19 8/11	おやすみ

2022/01/26(水)
08:39	ゆうげん	おはよう
09:33	ゆうげん	来週からテレワーク増えるって
11:53	あすか 11/19 8/11	そかそか、どれくらい増えるんやろね
12:06	ゆうげん	とりあえず3日になるっって
12:08	ゆうげん	モンスターハンターっていうゲームで
12:08	ゆうげん	キャラ自分で顔作れるんやけど
12:08	ゆうげん	女の子で好みの顔どんなんやろって作ってみたら
12:08	ゆうげん	やっぱり明日香系統の顔になった
12:09	ゆうげん	ママのルックスのジャンルがやっぱり好きみたい
15:29	あすか 11/19 8/11	3日なんやね
15:30	あすか 11/19 8/11	私の系統ってどんなんかよく分からんけど（笑）
15:30	あすか 11/19 8/11	そーなのか
15:38	ゆうげん	やっぱりパッツンかpafumeののんちゃんみたいな髪が見てみたい
15:55	あすか 11/19 8/11	だれPerfumeののんちゃんって
15:56	ゆうげん	[写真]
15:56	ゆうげん	右上
15:57	ゆうげん	のっちやった
15:57	ゆうげん	誰やのんちゃん
17:12	あすか 11/19 8/11	センター分けが好きなの？
17:12	あすか 11/19 8/11	ほんま誰や
17:12	ゆうげん	"いや
ボブ➕アルファがすき"
18:29	あすか 11/19 8/11	"ボブでセンターわけが
好きてこと？？？"
18:44	ゆうげん	ボブベースが好きってこと
19:05	あすか 11/19 8/11	ボブベース？
19:06	あすか 11/19 8/11	とりあえずボブが好き？てこと？笑
19:06	ゆうげん	"ボブと前髪パツ
ボブセンター"
19:06	ゆうげん	すき
19:06	ゆうげん	可愛いし服も映える
19:31	あすか 11/19 8/11	なるほど
19:33	あすか 11/19 8/11	逆らって髪伸ばそかな🙃笑
19:36	ゆうげん	[スタンプ]
19:36	ゆうげん	まあ
19:36	ゆうげん	長いなら長いで
19:36	ゆうげん	おけい
19:44	あすか 11/19 8/11	えー、ほんまかいな
19:45	あすか 11/19 8/11	でももうピークに長かった時まで伸ばせない気がする
19:47	ゆうげん	[写真]
19:47	ゆうげん	ニューフライパン
19:48	ゆうげん	どんなままでもおけい
21:15	あすか 11/19 8/11	どこのフライパン？
21:15	あすか 11/19 8/11	またまたそんなこと言って
21:15	ゆうげん	バーミキュラ
21:15	ゆうげん	メルカリで4000円で新品売ってた
21:16	ゆうげん	元値12000
21:16	あすか 11/19 8/11	高
21:16	ゆうげん	ほんまほんま
21:16	あすか 11/19 8/11	いいフライパンなんやね
21:16	あすか 11/19 8/11	？
21:16	ゆうげん	可愛いから大丈夫
21:17	ゆうげん	STUBUと同じ素材のいいフライパン
21:17	あすか 11/19 8/11	どんな特徴あるの？
21:17	ゆうげん	メンテもタダ出してもらえるからかなり長持ち
21:18	ゆうげん	めっちゃ熱伝導がいいから
21:18	ゆうげん	水が一瞬で蒸発する
21:18	ゆうげん	野菜炒めとかめっちゃ美味しいって

2022/01/27(木)
01:31	あすか 11/19 8/11	なるほど〜
01:31	あすか 11/19 8/11	使ってみてどうたった？
08:50	ゆうげん	おはよう
08:50	ゆうげん	寝ちゃってた
08:52	ゆうげん	豚肉は美味しく焼けたよ
09:17	ゆうげん	明日面談で出社早いから
09:17	ゆうげん	早く寝るね
09:36	あすか 11/19 8/11	おはよう
09:36	あすか 11/19 8/11	私もなぎ寝かせてそのまま寝てた
09:37	あすか 11/19 8/11	面談何時から？
09:37	あすか 11/19 8/11	うん、早く寝なね
09:37	ゆうげん	9:00くらい
09:37	あすか 11/19 8/11	明日始業時間はやいん？
09:37	ゆうげん	俺だけ早いよ
10:00	あすか 11/19 8/11	"そうなんやね
8:45~とか？"
10:00	ゆうげん	そそ
11:14	あすか 11/19 8/11	そかそか、いつもより1時間早いんかな
11:46	あすか 11/19 8/11	忙しい中書類とか対応ありがとう。印鑑証明ごめんね、気をつけて。
11:49	ゆうげん	ううん
11:49	ゆうげん	テレワークでよかった
11:51	ゆうげん	印鑑証明
11:52	ゆうげん	"今日ヤマトで明日着で送るから
お金と一緒に持って行ってもらってもいい?"
12:07	あすか 11/19 8/11	そだね、ありがとね
12:07	あすか 11/19 8/11	明日朝イチで着くかな？
12:08	ゆうげん	"あー
むりかも
午前中にするけど"
12:09	あすか 11/19 8/11	"9:30~40には家出るけど、、
間に合うかな"
12:09	ゆうげん	無理やから別途送るわ
13:52	あすか 11/19 8/11	了解です、ありがとう
14:23	ゆうげん	ふぃ
14:23	ゆうげん	早く家たってすみたぁ
14:52	あすか 11/19 8/11	そだね、待ち遠しいね
15:34	ゆうげん	写真も撮りたい
15:35	ゆうげん	なぎちゃんの写真
15:53	あすか 11/19 8/11	いっぱい撮ってあげてほしい
16:14	ゆうげん	"あーーーー
はやく"
16:14	ゆうげん	家電も色々揃えてるのに
17:01	あすか 11/19 8/11	家電見るのも使うのも楽しみ
17:01	ゆうげん	"ばるみゅってるで
だいぶ"
17:39	あすか 11/19 8/11	ほぼバルミューダ？？
17:48	ゆうげん	"レンジ
トースター
ポッド
ランタン
はバルミューダ

コーヒーは検討中"
17:48	ゆうげん	なぎちゃんが喋ってるみたい
17:48	ゆうげん	[写真]
18:15	あすか 11/19 8/11	"レンジってオーブンレンジよね？

ランタンってなんだ"
18:15	あすか 11/19 8/11	ほんまやカワイぃ
18:20	ゆうげん	ランタンあかりのやつ
18:42	あすか 11/19 8/11	"あかりのやつか！
おしゃれそう。。"
18:42	あすか 11/19 8/11	箱に入れたままなんだっけ
18:46	ゆうげん	そそ
18:47	ゆうげん	仕事終わったからご飯とか色々するわ
18:51	あすか 11/19 8/11	今終わったんやね
18:51	あすか 11/19 8/11	お疲れ様
18:51	あすか 11/19 8/11	うん
18:58	あすか 11/19 8/11	なんか、言わないでもいいやって思ってたんやけど
18:59	あすか 11/19 8/11	最近、ゆー君と距離感じる
18:59	あすか 11/19 8/11	心の距離
18:59	あすか 11/19 8/11	上手く言われへんけど
18:59	ゆうげん	そんなことないで
18:59	ゆうげん	ただ俺も最近気疲れしてる
19:00	ゆうげん	やっぱり月1回は
19:00	ゆうげん	会いたいよ
19:00	ゆうげん	俺はちゃんと2人のこと大好きやし
19:00	ゆうげん	でもなんか気温やらコロナやら
19:01	ゆうげん	結構疲れが溜まってて
19:01	ゆうげん	だからちゃんと家族時間取りたいって思ってる
19:01	ゆうげん	これはまじで
19:02	ゆうげん	俺にとっては2人が人生で1番大事やし
19:02	ゆうげん	あすかが世界でいちばん好きな人
19:02	ゆうげん	よ
20:35	あすか 11/19 8/11	なぎグズグズで返事できんくて先お風呂入ってたごめん
20:35	あすか 11/19 8/11	会えないことが疲れの原因？
20:54	あすか 11/19 8/11	☎ 不在着信
20:57	ゆうげん	ちょい待ってね
20:57	ゆうげん	お風呂先はいる
20:57	ゆうげん	会えないというか
20:57	ゆうげん	パワー貰えない
20:57	ゆうげん	会えないと
20:58	あすか 11/19 8/11	お風呂いってらっしゃい
20:58	ゆうげん	家族が元気の素だから
20:58	あすか 11/19 8/11	私もそれは同じだし
20:59	あすか 11/19 8/11	この気持ちも一緒だよ
21:00	あすか 11/19 8/11	でもなんかね、、難しいね
21:51	あすか 11/19 8/11	なぎ寝たよ
22:03	ゆうげん	お疲れ様
22:03	ゆうげん	今お風呂でた
22:20	ゆうげん	ママ
22:20	ゆうげん	ごめんね
22:20	ゆうげん	おれもよゆうなくて
22:28	ゆうげん	早く会いたい
22:28	ゆうげん	電話とはやっぱり違うんよ
22:28	ゆうげん	会うのは
22:39	ゆうげん	あすかに
22:39	ゆうげん	離れられるのはやだよ
22:39	ゆうげん	心も体も

2022/01/28(金)
06:50	ゆうげん	おはよう
06:50	ゆうげん	今日は
06:50	ゆうげん	電話しよね
06:50	ゆうげん	俺からかけるね
08:00	あすか 11/19 8/11	おはよう
08:03	あすか 11/19 8/11	昨日寝かしつけたあと返事待つつもりやったんやけど寝ちゃってたごめん
08:03	あすか 11/19 8/11	電話無理しなくていいよ
08:05	ゆうげん	無理してないよ
08:05	ゆうげん	ちゃんとママのこと大事で大好きって
08:05	ゆうげん	伝えたい
08:34	あすか 11/19 8/11	"でも今日朝はやかったし
無理そうだったら無理って
言ってね"
08:37	ゆうげん	うん
08:37	ゆうげん	ありがとう
08:38	ゆうげん	今日は6時に起きたよ
09:41	あすか 11/19 8/11	早起きやね
09:43	ゆうげん	面談してきた
09:43	ゆうげん	意思は伝えたけど
09:43	ゆうげん	やっぱりまだ東京っぽい
09:44	ゆうげん	チームは変わるけど
09:50	あすか 11/19 8/11	うん、そうやと思ってた
09:50	あすか 11/19 8/11	チーム変わるんやね、がんばってね
09:51	ゆうげん	まだわからんけどね
09:51	ゆうげん	なんかごめん
09:54	あすか 11/19 8/11	いや別にゆー君が謝ることちゃうから
09:54	ゆうげん	でもやっぱりあすかには
09:54	ゆうげん	負担かけるやろうし
09:54	ゆうげん	ごめん
09:55	あすか 11/19 8/11	"でもこうなるのわかってて
こっちに家建てたいって
言ったの私やし"
09:55	あすか 11/19 8/11	がんばるしかない
09:55	ゆうげん	とりあえず毎週帰るようにする
09:55	ゆうげん	家族といたい
09:57	あすか 11/19 8/11	でもそこはちゃんと考えなあかんね
09:57	あすか 11/19 8/11	"毎週となると交通費もやばいし
ゆーくんの負担にもなるよ"
