8/11	角地にするか
17:57	あすか 11/19 8/11	はじめてきいたかも
17:57	あすか 11/19 8/11	私もゆー君からもらうお手紙
17:57	あすか 11/19 8/11	めっちゃ好きだよ
17:57	ゆうげん	あすかのお手紙限定ね
17:58	あすか 11/19 8/11	なに，限定ねって（笑）
17:58	ゆうげん	あすか以外からは金目のものが欲しい
18:05	ゆうげん	カレー明日食お
18:24	あすか 11/19 8/11	笑
18:24	あすか 11/19 8/11	今日は何食べるの？
18:24	ゆうげん	今日は
18:24	ゆうげん	ラーメン
18:25	あすか 11/19 8/11	ラーメンか！
18:26	あすか 11/19 8/11	ゆー君とまたラーメン屋さん行きたい
18:42	ゆうげん	行きたいな
18:42	ゆうげん	塩ラーメン
19:06	ゆうげん	ラーメンうまま
19:39	あすか 11/19 8/11	"どこのラーメン
食べてるのー？"
20:29	あすか 11/19 8/11	今日は梛もう寝たよ
20:30	あすか 11/19 8/11	パパ起きてる？
20:57	あすか 11/19 8/11	☎ 不在着信

2021/11/06(土)
00:21	あすか 11/19 8/11	寝てるんかな？
00:21	あすか 11/19 8/11	ゆーくんと連絡つかない日に限って寝れなかったりする〜
00:22	あすか 11/19 8/11	大丈夫？
04:31	ゆうげん	大爆睡
04:31	ゆうげん	してた
04:32	ゆうげん	やらかした
06:48	あすか 11/19 8/11	おはよ
06:48	ゆうげん	おはぽよ
06:48	ゆうげん	ママの新しい服だけで
06:48	ゆうげん	3箱いった
06:49	ゆうげん	[写真]
06:49	ゆうげん	[写真]
06:55	あすか 11/19 8/11	新しい服だけで、、すご
06:55	あすか 11/19 8/11	朝から箱詰めしてたの？
06:56	ゆうげん	4:00からしてる
06:57	あすか 11/19 8/11	大丈夫？今日10時から打ち合わせだし無理しちゃダメよ
06:58	ゆうげん	うい
06:59	あすか 11/19 8/11	早朝からありがとね
07:00	あすか 11/19 8/11	[動画]
07:00	あすか 11/19 8/11	昨日
07:05	ゆうげん	あっっっ
07:06	あすか 11/19 8/11	あっっ
07:08	ゆうげん	過去一でかわいい
07:08	ゆうげん	元気出た
07:08	あすか 11/19 8/11	この動画過去一でかわいい？
07:08	あすか 11/19 8/11	笑
07:08	ゆうげん	かなり好き
07:09	あすか 11/19 8/11	もっと可愛いのあるでしょ！笑
07:09	あすか 11/19 8/11	これはおもしろ可愛い
07:09	ゆうげん	朝から動いてるから
07:09	ゆうげん	元気でるよ
07:09	ゆうげん	意外と服はらく
07:09	あすか 11/19 8/11	元気出るのはよかった
07:09	ゆうげん	ただただ箱詰めるだけだから楽だ
07:10	ゆうげん	家具がえぐい
07:10	あすか 11/19 8/11	家具多い？てこと？
07:10	あすか 11/19 8/11	[写真]
07:11	あすか 11/19 8/11	朝ごはん中
07:11	ゆうげん	かわいい
07:11	ゆうげん	なぎちゃんがおる世界が普通になってる
07:12	ゆうげん	2年前には考えられへん
07:12	ゆうげん	すごいこっちゃ
07:12	あすか 11/19 8/11	そだね
07:13	あすか 11/19 8/11	"ゆー君ありきの梛やから
ゆー君と出会えてよかった"
07:14	ゆうげん	ね
07:14	ゆうげん	さて
07:14	ゆうげん	がんばるぞー
07:14	ゆうげん	"今ね
前の金曜やってたヴァイオレットエヴァーガーデン見てる"
07:14	あすか 11/19 8/11	[写真]
07:14	あすか 11/19 8/11	がんばってーーーっ
07:14	ゆうげん	ママもぜひ見てほしい内容だ
07:15	あすか 11/19 8/11	ヴァイオレットエヴァーガーデン？
07:15	あすか 11/19 8/11	どんなの？
07:17	ゆうげん	"孤児で戦争を経験し

戦場で両腕を失った女の子が

終戦後に、人の言葉を代わりに手紙に綴る職業について

色々な人の感情から自分の気持ちを学ぶお話
"
07:18	あすか 11/19 8/11	なるほど
07:18	あすか 11/19 8/11	みてみたい〜
07:19	あすか 11/19 8/11	"ゆーくんと、
ナギが寝静まってから
ゲームしたりなんか観たり
っていう夫婦時間すごしたーーい"
07:19	ゆうげん	家たったらできるで
07:19	あすか 11/19 8/11	うん、たのしみ！
07:20	あすか 11/19 8/11	ゆー君とじゃなきゃゲームも映画みたりとかもせんからな〜
07:22	あすか 11/19 8/11	[写真]
07:22	あすか 11/19 8/11	これみたいのよね
07:22	ゆうげん	"おお
知ってるで"
07:23	あすか 11/19 8/11	みたことある？
07:23	ゆうげん	ないで
07:23	ゆうげん	ちゃんと泣いで
07:23	ゆうげん	ないで
07:23	ゆうげん	ただよく広告は見る
07:24	あすか 11/19 8/11	なんや、ちゃんとないでって（笑）
07:24	あすか 11/19 8/11	あれめっちゃみたい
07:25	ゆうげん	嘘ついてへんでってこと
07:26	ゆうげん	おれその辺あんま好き嫌いないよな
07:26	ゆうげん	見る時は見るし
07:26	あすか 11/19 8/11	(。´-ω-)ｿｶ
07:26	あすか 11/19 8/11	"ゆーくん色々知ってるし
何でも一緒に観てくれるよね"
07:27	あすか 11/19 8/11	あの、サーカスのやつ好きやった！
07:27	ゆうげん	グレイテストショーマンね
07:28	ゆうげん	映画は好きやからね
07:29	あすか 11/19 8/11	"クレヨンしんちゃんもさ、
ゆーくんのおすすめ
一緒にみたいなーてずっと
思ってた"
07:30	ゆうげん	いっぱいみようで
07:30	ゆうげん	俺の部屋とか
07:30	ゆうげん	リビング映画ルームにできるし
07:32	あすか 11/19 8/11	うん、観ようー！
07:46	ゆうげん	いやー
07:46	ゆうげん	量が多いな
07:46	ゆうげん	禿げそう
07:53	あすか 11/19 8/11	今はまとめてるの？
07:53	あすか 11/19 8/11	1人で、、ごめんね、ありがとう
09:09	ゆうげん	やべ
09:09	ゆうげん	もう9時だ
09:09	ゆうげん	今は2人のをまとめてるよ
09:09	ゆうげん	結構先は見えてきた
09:10	ゆうげん	フェルトとかの素材は一旦捨てるね
09:10	ゆうげん	道具だけ入れとく
09:28	あすか 11/19 8/11	準備できた〜
09:28	あすか 11/19 8/11	うん、ありがとう！
09:47	あすか 11/19 8/11	最後の信号待ちだよ〜
09:47	あすか 11/19 8/11	もうすぐ着く
09:48	ゆうげん	俺今シャワーや
09:48	あすか 11/19 8/11	間に合いそ？
09:49	ゆうげん	ちょんぎり
09:51	あすか 11/19 8/11	55分くらいに中入るね！
09:52	ゆうげん	おけー
09:54	あすか 11/19 8/11	入るね〜
10:06	あすか 11/19 8/11	[写真]
11:14	あすか 11/19 8/11	[写真]
11:14	あすか 11/19 8/11	[写真]
12:01	ゆうげん	[写真]
12:24	ゆうげん	音止まった
12:24	あすか 11/19 8/11	なんか消えた
12:26	ゆうげん	☎ 通話時間 1:53
12:32	ゆうげん	[写真]
12:41	ゆうげん	[写真]
12:42	あすか 11/19 8/11	[写真]
13:50	あすか 11/19 8/11	☎ 不在着信
13:52	あすか 11/19 8/11	☎ 不在着信
13:54	ゆうげん	ごめん
13:54	ゆうげん	トイレとか済ませてた
14:04	ゆうげん	[写真]
14:04	ゆうげん	[写真]
14:04	ゆうげん	[写真]
14:04	ゆうげん	[写真]
14:04	ゆうげん	[写真]
14:06	あすか 11/19 8/11	☎ 通話時間 4:55
14:17	あすか 11/19 8/11	写真ありがと！
14:18	あすか 11/19 8/11	[写真]
14:18	あすか 11/19 8/11	[写真]
14:18	あすか 11/19 8/11	あーりんちの下のトイレ
14:18	ゆうげん	ほとんど俺決めちゃっててすまんね
14:18	あすか 11/19 8/11	トイレするだけなら全然大丈夫なくらいの大きさではあったよ
14:18	ゆうげん	意外と小さいな笑
14:19	あすか 11/19 8/11	うん、この大きさに慣れてないから小さいって開けた時は思ったけど（笑）
14:19	ゆうげん	横開きより正面開きの方がいいね
14:19	あすか 11/19 8/11	そやね！
14:20	あすか 11/19 8/11	うちの実家は前開きでこの同じサイズくらいのが2階にあるトイレやと思う
14:21	ゆうげん	前開きなら便座そんなに露骨に見えへんからいいね
14:58	あすか 11/19 8/11	うん、そだね
14:59	あすか 11/19 8/11	間取りはだいたいあんな感じで決まり？
15:05	ゆうげん	なんかある?
15:07	あすか 11/19 8/11	ううん！
15:48	ゆうげん	おけけー
15:55	あすか 11/19 8/11	"退屈してる人たちを
公園に連れてきたよー"
15:55	あすか 11/19 8/11	[写真]
15:56	ゆうげん	あらかわ
16:13	あすか 11/19 8/11	[動画]
16:13	あすか 11/19 8/11	歩き方（笑）
16:21	ゆうげん	なぎのよた歩き癒されるわ
16:21	ゆうげん	かわいい
16:22	あすか 11/19 8/11	ガラス怖いらしい（笑）
16:22	あすか 11/19 8/11	[動画]
16:23	ゆうげん	高いのあかんのかな？
16:41	あすか 11/19 8/11	"いける時はいけるけど、
なんか今日は怖かったみたい"
16:42	あすか 11/19 8/11	木の部分から出られへんくなってるの可愛い（笑）
16:45	あすか 11/19 8/11	帰ってきた〜疲れた〜
16:51	あすか 11/19 8/11	[動画]
16:51	あすか 11/19 8/11	ここに映る自分が不思議なんかな
16:52	ゆうげん	お疲れ様ーー
16:52	ゆうげん	まあまだまだなれんよな
16:56	あすか 11/19 8/11	"ゆーくんはどんな感じ？
明日も忙しいよね、、
無理せずね"
17:00	ゆうげん	やっと俺の服入ったでー
17:08	あすか 11/19 8/11	私のナギのは終わったの？
17:08	あすか 11/19 8/11	[写真]
17:08	あすか 11/19 8/11	[写真]
17:08	あすか 11/19 8/11	[写真]
17:08	あすか 11/19 8/11	もうナギの相手してたらボロボロ
17:40	ゆうげん	それでも可愛いよ
17:49	ゆうげん	ままかわいいな
17:49	ゆうげん	やっぱり
17:49	ゆうげん	早く服着せたい
17:58	あすか 11/19 8/11	今度パパに会う前日に美容室やから失敗したくないなぁ
17:59	あすか 11/19 8/11	良い髪型いい髪色になりますように
17:59	あすか 11/19 8/11	"パパが言う可愛いはなんか
嘘っぽいからコワイ、、がんばろ、、"
18:47	ゆうげん	ほんまやて
18:48	ゆうげん	めちゃかわよ
19:08	ゆうげん	とくに
19:08	ゆうげん	笑顔が好きよ
19:08	ゆうげん	おててで隠すけど
19:32	あすか 11/19 8/11	自分の笑顔めっちゃ嫌いよ
19:43	ゆうげん	俺は嫌いじゃないよー
19:43	ゆうげん	嫌だったら
19:43	ゆうげん	歯科矯正しよ
19:43	ゆうげん	頑張って稼ぐわ
19:44	ゆうげん	ママをもっと綺麗にするために
19:44	ゆうげん	頑張るわ
19:48	あすか 11/19 8/11	矯正よりホワイトニングしたいぃ
19:49	ゆうげん	ホワイトニングいくら位なんやろ
19:49	ゆうげん	俺が持って帰ったの使ってみ
19:49	あすか 11/19 8/11	ピンキリっぽいよね
19:49	あすか 11/19 8/11	うん、使ってみる！昨日はした
19:50	ゆうげん	2週間くらいで結構変わるらしい
20:54	あすか 11/19 8/11	そうなんやね！
20:54	あすか 11/19 8/11	ナギちゃん寝たよー
20:54	あすか 11/19 8/11	パパ起きてる？
20:54	あすか 11/19 8/11	寝てるかな
22:02	ゆうげん	おきましたー
22:02	ゆうげん	がんばります
23:55	ゆうげん	あーむり
23:55	ゆうげん	2人の荷物多すぎ

2021/11/07(日)
00:49	ゆうげん	やばい
00:49	ゆうげん	久々にまじで辛い
05:36	ゆうげん	おはよー
05:36	ゆうげん	ふて寝して元気出たので
05:36	ゆうげん	再開
07:17	あすか 11/19 8/11	パパおはよ
07:17	ゆうげん	おはよー
07:17	ゆうげん	頑張るで
07:17	あすか 11/19 8/11	ごめんね、全部全部一人で、、
07:18	ゆうげん	だいぶ病んでた
07:18	ゆうげん	よる
07:18	あすか 11/19 8/11	ごめんね、寝ちゃってた
07:18	あすか 11/19 8/11	せめて電話出来ればよかったね
07:19	ゆうげん	手料理で許すで
07:19	ゆうげん	いっぱい料理しよな
07:19	あすか 11/19 8/11	今度会える時なんか作るね！
07:19	ゆうげん	うむ
07:19	ゆうげん	ママらの荷物ほぼ終わった
07:19	ゆうげん	大きいの以外
07:19	あすか 11/19 8/11	ありがとう😢
07:21	あすか 11/19 8/11	今日見積もり何社かきてもらうみたいだけど、全部詰めきれてなくても大丈夫やから、無理せずね！
07:21	あすか 11/19 8/11	[写真]
07:22	あすか 11/19 8/11	[写真]
07:23	ゆうげん	えらーそーに食っとるな笑
07:23	あすか 11/19 8/11	ほんまに笑
07:24	あすか 11/19 8/11	"ほんでさっき急にテレビ見て
笑いだした笑"
07:24	あすか 11/19 8/11	おっさんや
07:27	ゆうげん	おっちゃんめ
07:27	ゆうげん	ちょっと
07:27	ゆうげん	顔腫れぼったい?
07:28	あすか 11/19 8/11	寝起きの顔してるね
07:28	あすか 11/19 8/11	"夜中2時半くらいからかな？
3時過ぎくらいまでひたすら
寝られへんくて泣いてた"
07:28	あすか 11/19 8/11	鼻も今は何もないのに
07:29	あすか 11/19 8/11	30分強…辛かったぁぁ
07:29	あすか 11/19 8/11	(emoji)
07:35	ゆうげん	うむ
07:35	ゆうげん	ありがとう
07:35	ゆうげん	まま
07:35	ゆうげん	カニを食べさせてあげよう
07:42	あすか 11/19 8/11	一緒に美味しいもの食べたいね(emoji)
07:42	あすか 11/19 8/11	最近絶対夜泣きあるんよね〜
07:42	ゆうげん	まあ成長の証や
07:43	あすか 11/19 8/11	何してもダメで心折れる、毎回
07:43	あすか 11/19 8/11	頑張る！
07:43	ゆうげん	こればっかりは今はあすかにしか頼まれへんから
07:43	ゆうげん	頼むな
07:44	あすか 11/19 8/11	そだね、任せて！
07:44	あすか 11/19 8/11	私もゆー君にしか頼まれへんこと、今は特にたくさんあるから
07:44	あすか 11/19 8/11	お互いがんばろうね
07:44	あすか 11/19 8/11	(emoji)
07:58	ゆうげん	がんばるよ
08:04	あすか 11/19 8/11	"今日1番早いので
何時くらいなのー？"
08:04	あすか 11/19 8/11	見積もり
08:49	ゆうげん	引越し業者決めた
08:49	ゆうげん	サカイ
08:50	ゆうげん	1番がアートやった
08:50	ゆうげん	8:10
08:50	ゆうげん	つぎさかいで
08:50	ゆうげん	8:30
08:53	あすか 11/19 8/11	あら
08:53	あすか 11/19 8/11	もう決めたの！
08:54	ゆうげん	めっちゃ安くしてもらった
08:54	ゆうげん	＆
08:54	ゆうげん	服好きな人やった
08:55	あすか 11/19 8/11	そうなん😳
08:55	ゆうげん	一応
08:55	ゆうげん	俺の荷物はさかいで
08:55	あすか 11/19 8/11	もうこの後は見積もり来てもらう予定ないの？
08:55	ゆうげん	2人のはヤマトの家具宅急便で送る予定
09:06	あすか 11/19 8/11	☎ 通話時間 9:13
09:06	あすか 11/19 8/11	合計10万送金したら良いの？
09:06	ゆうげん	うん
09:06	ゆうげん	お願い
09:07	あすか 11/19 8/11	わかった！
09:16	あすか 11/19 8/11	不動産 なんの電話するの？
09:16	ゆうげん	ほんとに会社の規定通ったか
11:29	ゆうげん	☎ 通話時間 2:06:36
