1	出会った時くらいは45あったと思うんよなぁ
18:27	あすか 11/19 8/11	[写真]
18:27	あすか 11/19 8/11	[写真]
18:27	あすか 11/19 8/11	懐かしい
18:27	あすか 11/19 8/11	この鞄多分あのレモンサワーのお店なんよね
18:28	ゆうげん	"うわーー
ベーグルもいったな
谷町六丁目"
18:28	ゆうげん	そそ
18:28	ゆうげん	右奥の席
18:28	あすか 11/19 8/11	めっちゃ懐かしいね
18:28	ゆうげん	あの頃に比べたら俺おっさんなったなぁ
18:28	あすか 11/19 8/11	やんね、あのお店よね
18:28	あすか 11/19 8/11	私も老けた
18:28	あすか 11/19 8/11	なんか見た目もやけど精神が老けた私（笑）
18:28	ゆうげん	俺はいい意味でも悪い意味でも
18:29	ゆうげん	おっさんになった
18:29	ゆうげん	センター分けしてなんかキャラ変わったし
18:30	あすか 11/19 8/11	いつのパパも
18:30	あすか 11/19 8/11	素敵よ
18:31	ゆうげん	かっこいいパパになろ
18:34	あすか 11/19 8/11	私も頑張らな
18:34	あすか 11/19 8/11	もう食べ始めてるん？
18:34	ゆうげん	あ
18:35	ゆうげん	もう半分以上くった
18:35	ゆうげん	雑炊しようかなぁって
18:35	あすか 11/19 8/11	そうなんやね
18:35	あすか 11/19 8/11	チゲ鍋の雑炊おいしそう
18:35	ゆうげん	チーズ入れよ
18:35	あすか 11/19 8/11	いるね、チーズいる
18:36	ゆうげん	ママは何くうの?
18:36	ゆうげん	鉄分とりや
18:36	あすか 11/19 8/11	今日はみんなで鉄板焼きすることなった
18:37	あすか 11/19 8/11	[写真]
18:37	ゆうげん	ええやんけ
18:37	あすか 11/19 8/11	私史上最強のパパ
18:37	ゆうげん	わか
18:37	ゆうげん	もう二度とそんな若い格好せんわ
18:37	あすか 11/19 8/11	未だにこれが1番かっこいい
18:37	あすか 11/19 8/11	これホンマにかっこいい
18:37	ゆうげん	でも確かに髪とかかっこいい
18:38	あすか 11/19 8/11	うん、ほんまにかっこいい
18:38	ゆうげん	今はだいぶ落ち着いちゃった感じ
18:38	ゆうげん	おれ
18:38	あすか 11/19 8/11	"落ち着いた今もそれはそれで
パパらしくて良き"
18:38	あすか 11/19 8/11	センター分け似合ってるしね
18:39	あすか 11/19 8/11	チーズあるの？
18:41	ゆうげん	あるで
18:45	ゆうげん	なぎちゃん辛いの行けるかな
18:45	ゆうげん	この前柿ピーわさび食べてわーお言ってたけど
18:59	あすか 11/19 8/11	今は良くないし
18:59	あすか 11/19 8/11	しばらくはそんな刺激あるものだめやけど
18:59	あすか 11/19 8/11	いけるようになったらどやろね
18:59	あすか 11/19 8/11	好きか苦手か
18:59	ゆうげん	好きそう
19:07	あすか 11/19 8/11	私もゆーくんも好きやもんね
19:07	あすか 11/19 8/11	[写真]
19:07	あすか 11/19 8/11	[写真]
19:22	ゆうげん	なぎちゃん目おっきいなぁ
19:23	ゆうげん	なぎこーん
19:43	あすか 11/19 8/11	このコーンは食べれませんでした
19:45	あすか 11/19 8/11	でもかじった後嬉しそうな顔してた
19:45	あすか 11/19 8/11	[写真]
19:45	ゆうげん	すごい顔笑
19:45	ゆうげん	顎よ
19:52	あすか 11/19 8/11	やばい顔してるよね（笑）
19:53	あすか 11/19 8/11	"でも最近で1番おもしろいの
これかなって思ってる"
19:53	あすか 11/19 8/11	[写真]
19:53	あすか 11/19 8/11	あ
19:53	ゆうげん	おっさんや
19:53	あすか 11/19 8/11	隠すの忘れた
19:53	ゆうげん	シゲじいみたい
19:53	ゆうげん	なぎチン
19:53	あすか 11/19 8/11	この髪の毛知らん間にこんなんなってて
19:53	あすか 11/19 8/11	めっちゃ笑った
19:54	ゆうげん	髪も顔も格好もチンも全部面白い笑
19:54	あすか 11/19 8/11	この髪の毛おもしろかったから写真取ってもらったのに顔が面白すぎて髪の毛の面白さ薄れた
19:55	あすか 11/19 8/11	（笑）
20:17	ゆうげん	最高
20:17	ゆうげん	俺にそっくり
20:53	あすか 11/19 8/11	癒される
20:53	あすか 11/19 8/11	パパもおふざけさんやからなぁ
21:04	ゆうげん	おふざけさん
21:10	あすか 11/19 8/11	上あがってきた
21:10	あすか 11/19 8/11	今日3人で電話しよて言ってくれてたけどできてなかったから
21:10	あすか 11/19 8/11	もしいけるならなぎ寝る前に
21:10	あすか 11/19 8/11	しよ
21:29	ゆうげん	☎ 通話時間 18:56
21:30	あすか 11/19 8/11	頭痛大丈夫？無理せんでね
21:30	あすか 11/19 8/11	寝かせます
21:30	ゆうげん	ありがとう
21:30	ゆうげん	最後のなぎドアップ可愛かった時
21:30	ゆうげん	った

2022/01/31(月)
02:12	あすか 11/19 8/11	あれ、、寝ちゃってた、、
02:13	あすか 11/19 8/11	電話ありがとね
07:56	ゆうげん	おはよう
07:56	ゆうげん	俺も死んでた
08:10	ゆうげん	今日やばい
08:10	ゆうげん	寒すぎる
08:11	あすか 11/19 8/11	おはよ
08:11	あすか 11/19 8/11	[写真]
08:11	あすか 11/19 8/11	ほんまややば
08:12	あすか 11/19 8/11	暖かくして無理せずね
08:14	あすか 11/19 8/11	泉大津も同じくらいの気温や
08:14	あすか 11/19 8/11	寒いのやだね
08:23	あすか 11/19 8/11	"あれ、でもめっちゃ晴れだよ
頭痛大丈夫なの？"
08:23	ゆうげん	低気圧やからかな
08:23	ゆうげん	雨ではなかったか
08:24	ゆうげん	さむううう
08:27	あすか 11/19 8/11	今も頭痛続いてるの？
08:28	あすか 11/19 8/11	ほんとにちゃんと暖かくしてな
08:29	ゆうげん	もちち
08:29	ゆうげん	頭は大丈夫やで
08:29	ゆうげん	起きたらなおてた
08:37	あすか 11/19 8/11	"スマホとかパソコンとか画面の
見すぎも頭痛の原因になったりするみたいやね"
08:37	あすか 11/19 8/11	なおってたならよかったけど
08:37	あすか 11/19 8/11	無理せずね
08:38	あすか 11/19 8/11	[写真]
08:38	あすか 11/19 8/11	[写真]
08:38	あすか 11/19 8/11	[写真]
08:38	あすか 11/19 8/11	[写真]
08:38	あすか 11/19 8/11	[写真]
08:38	あすか 11/19 8/11	[写真]
08:38	あすか 11/19 8/11	[写真]
08:38	あすか 11/19 8/11	[写真]
08:38	あすか 11/19 8/11	昨日なぎ寝たら話そーて思ってたんやけど、ナギちゃんのお風呂のおもちゃ買ったよ
08:38	あすか 11/19 8/11	"ひとつは私のメルペイで
ひとつはばぁば"
08:39	ゆうげん	おおーー
08:39	ゆうげん	可愛い
08:39	ゆうげん	これでお風呂もさらに楽しいね
08:40	あすか 11/19 8/11	アンパンマンのボール飛ばすやつ結構大きい音鳴るんやけど、びっくりしてる顔おもしろい
08:42	ゆうげん	[写真]
08:43	ゆうげん	[写真]
09:12	あすか 11/19 8/11	アップ（笑）
09:13	あすか 11/19 8/11	こういう瞬間撮れちゃうの最高
09:13	ゆうげん	これぞなぎちゃん
09:13	あすか 11/19 8/11	"ゆー君とナギちゃん
そろって事故ってる写真とか
いつか撮れそう"
09:23	ゆうげん	多分すぐ取れるで
09:35	あすか 11/19 8/11	パパは事故ってる風の顔作れるからな
09:35	あすか 11/19 8/11	[スタンプ]
09:46	ゆうげん	元が事故ってる
10:12	ゆうげん	"バルミューダ
炊飯器
レンジ
トースター
ポッド

揃ったけど"
10:12	ゆうげん	置く場所が
10:13	ゆうげん	[写真]
11:26	あすか 11/19 8/11	事故ってない
11:26	あすか 11/19 8/11	うわぁぁ
11:26	あすか 11/19 8/11	いっぱいじゃ（笑）
11:27	ゆうげん	やばいわ
11:27	ゆうげん	荷物
11:28	ゆうげん	フライパンと家電で玄関の廊下が
11:30	あすか 11/19 8/11	やばいね
11:30	あすか 11/19 8/11	もう結構そろってるんかな
11:30	あすか 11/19 8/11	"えいだい ダイケン
一人で行くの？"
11:31	ゆうげん	"いや
1人でも先いって
候補搾って2人で行くとかできるし

何よりギリギリになるの嫌やし"
11:31	ゆうげん	"もうだいたい揃ってるな

あとコーヒーの機械と空気清浄くらいかな"
12:10	あすか 11/19 8/11	まぁそうやけど、怖いなって、大丈夫かなって
12:10	ゆうげん	ああ
12:10	あすか 11/19 8/11	コーヒーのとか空気清浄機？とかももう決まってるん？？
12:11	ゆうげん	まあ安全性は確かに考慮しないとね
12:11	ゆうげん	空気清浄機も
12:11	ゆうげん	バルミューダでいいかなって
12:11	あすか 11/19 8/11	うん、行く時期もやけど、曜日とか、時間帯とか、、
12:11	ゆうげん	コーヒーはまだ決まってない
12:11	あすか 11/19 8/11	ダイケンとか永大とかある場所結構栄えてるとこやった気がするしね、、
12:11	あすか 11/19 8/11	空気清浄機バルミューダどんなんなん？？
12:12	ゆうげん	https://www.balmuda.com/jp/pure/
12:13	ゆうげん	加湿器が最高にかっこいい
12:13	ゆうげん	https://www.balmuda.com/jp/rain/
12:43	あすか 11/19 8/11	機能はいいんかなぁ？？
12:43	あすか 11/19 8/11	オシャレやね
12:44	あすか 11/19 8/11	"アイリスオーヤマの
衣類乾燥除湿機"
12:44	あすか 11/19 8/11	気になってる
12:46	ゆうげん	どれどれ
12:50	あすか 11/19 8/11	[写真]
12:50	あすか 11/19 8/11	[写真]
12:50	あすか 11/19 8/11	これこれ
13:04	ゆうげん	大きいの?
14:32	ゆうげん	[写真]
14:32	ゆうげん	こっちはどない?
14:32	ゆうげん	ママのやつは結構でかいみたい
15:39	あすか 11/19 8/11	こっちでも良さそう！
15:40	あすか 11/19 8/11	でも夏とか梅雨の時期は除湿機付きやと良さそうかなーて思ってて💭💭
15:40	あすか 11/19 8/11	洗濯物とか乾かすの室内干し結構臭うもんね💦梅雨は雨で外に干せないこと多そうやし除湿機付きで乾かせたらマシなんかなーとか🤔
15:46	ゆうげん	"ちょっと考えよ
あんまり大きいと置く場所も考えなあかんし"
15:47	ゆうげん	"浴室意外に置くと運ばれへんしないちいち

また夜電話しよ"
15:50	あすか 11/19 8/11	"うちの実家浴室乾燥よく使うけど量多くて干し着られへんし毎日めっちゃ乾き悪いんよな😢
パジャマとか袖濡れたままで
着なあかんこととかもある、、"
15:50	あすか 11/19 8/11	まぁうん、夜ね
15:50	ゆうげん	"プレゼントしよか
乾燥機"
15:51	あすか 11/19 8/11	いやぁ、それはちょっと要検討（笑）
15:51	あすか 11/19 8/11	國松さんそんなお金余裕ない
15:52	あすか 11/19 8/11	"オシャレさや置く場所も
もちろん考えなあかんけど、
色々家事もしやすくとかしたい💭"
15:53	ゆうげん	いや上のちっちゃいの
15:53	ゆうげん	これあるだけでも全然ちゃうと思う
15:53	ゆうげん	8000円くらいやし
15:54	あすか 11/19 8/11	"あーりんちは浴室乾燥あるけど
量も多いし多分電気代とかもあるから雨の日はコインランドリー持っていってるけどそれ続けるのもお金とびそうやからなぁ

どーするのがいいかなぁ"
15:54	あすか 11/19 8/11	いや
15:54	あすか 11/19 8/11	8000円はなかなか
15:55	あすか 11/19 8/11	私もう今月で自分が持ってるお金底つきそうで食費とかナギのものとかまたIDに頼らなあかんかも、、て焦ってるのに（笑）
15:55	あすか 11/19 8/11	8000円はでかい（笑）
15:55	ゆうげん	いくら持ってたん?
15:55	ゆうげん	お金
15:55	あすか 11/19 8/11	"500円玉貯金してるねーん
て言ってたやつ"
15:56	あすか 11/19 8/11	18500円とかやったかな
15:56	ゆうげん	ああ
15:56	ゆうげん	あったね
15:56	ゆうげん	別にええでIDで
15:57	あすか 11/19 8/11	"まだメルペイ6000円ほど
あるからもうちょいねばる"
15:58	あすか 11/19 8/11	マイホームで我慢したくないから
15:58	あすか 11/19 8/11	今はがんばる
15:58	ゆうげん	まあそれで食費削らんようにね
15:59	ゆうげん	なぎちゃんとかママがよく使う消耗品何がある?
15:59	ゆうげん	"マスクとか
ご飯系でもなんか"
15:59	あすか 11/19 8/11	昨日も今日もばぁばの奢りやったからラッキーでした！まぁ明日また1万ばぁばに渡さなあかんけど（笑）
15:59	あすか 11/19 8/11	んー、何やろ
16:00	あすか 11/19 8/11	ちょっと考える💭
16:00	ゆうげん	あい
16:10	あすか 11/19 8/11	"梛

〇おむつ
〇おしりふき
〇水
〇おやきのもと
〇おかし
〇シスコーン

私は、、
メイク落としとか化粧水の時に使うコットンはもうすぐ買わななーて感じかな💭
マスクはまだあるし生理用品は一緒に使ってる！
まだ洗顔とかもいけそうやし
メイク道具も急いでいるものは
ないかなぁ。。
食品はちょこっと雑炊って
やつお昼とかによく食べる！"
16:13	ゆうげん	みずって
16:14	ゆうげん	"浄水器じゃあかんのよね
ピュアウォーター?"
16:14	ゆうげん	おやきのもとどれ?
16:16	あすか 11/19 8/11	"水道水浄水したのは
なんかなぁ、、て💦
たまにうちにあるコスモウォーターの水飲んでるけどみんなめっちゃ飲んで足らんくなるからナギにはなぎ用の水買ってる"
16:17	あすか 11/19 8/11	[写真]
16:17	あすか 11/19 8/11	[写真]
16:17	ゆうげん	"そうかまだピュアウォーターの方がいいのね
おけい"
16:18	あすか 11/19 8/11	料理とかする時は水道水浄水したやつ使うけどね！飲水はな💭
16:55	ゆうげん	シスコーンって
16:55	ゆうげん	どれがいいの?
16:58	ゆうげん	あとお菓子の種類もおせーて
17:51	あすか 11/19 8/11	[写真]
17:51	あすか 11/19 8/11	[写真]
17:51	あすか 11/19 8/11	[写真]
17:51	あすか 11/19 8/11	[写真]
17:51	あすか 11/19 8/11	[写真]
17:52	あすか 11/19 8/11	お菓子色々あるけど常備してるのはこんな感じ
17:55	ゆうげん	かっぱえびせんに
17:55	ゆうげん	ポテチまで食ってるんか
17:56	あすか 11/19 8/11	ポテチ？
17:59	あすか 11/19 8/11	サッポロポテトだよ
18:00	あすか 11/19 8/11	"1歳から食べれるヤツから
味うすうす"
18:01	ゆうげん	ほええ
18:01	ゆうげん	なぎちゃんやば
18:05	あすか 11/19 8/11	1歳の子が食べれるヤツやから塩分控えめ油不使用だよ
18:05	あすか 11/19 8/11	やばくはないよ（笑）
18:05	あすか 11/19 8/11	普通にアイス食べてたり大人のお菓子食べてたらやばいけど
