1	ハイツみたいなんで
12:00	あすか 11/19 8/11	打ち合わせ？アイ工務店と？
12:01	ゆうげん	そうそう
12:01	ゆうげん	話してその場で作って貰いたい
12:02	あすか 11/19 8/11	その場でってアイ工務店できたっけ
12:02	ゆうげん	同じソフト使ってるしできるやろ
12:03	あすか 11/19 8/11	いつもその場ではしてなかったからさ〜
12:03	あすか 11/19 8/11	今も新しい間取り待ってる状態やろ？
12:03	ゆうげん	"そそ
でもそろそろ概算決めて契約したいな"
12:03	ゆうげん	その方が向こうも積極的になるやろ
12:18	あすか 11/19 8/11	10月30日には契約したいもんね
13:01	ゆうげん	そや
13:25	あすか 11/19 8/11	全然関係ないけどきのこ料理食べたい
13:27	あすか 11/19 8/11	この後ってどんな流れになるんやろ？月末に契約する感じで話進むとは思うけど
14:46	ゆうげん	キノコ?
14:46	ゆうげん	一応返信来たら聞くつもり
15:35	あすか 11/19 8/11	うん、きのこ(emoji)
15:35	あすか 11/19 8/11	そかそか、ありがと
17:09	ゆうげん	土曜日
17:09	ゆうげん	15:00から
17:09	ゆうげん	打ち合わせできる?
17:09	ゆうげん	アイ工務店
17:10	あすか 11/19 8/11	うん、いけると思う
17:10	あすか 11/19 8/11	ゆーくんはzoomとか？
17:25	ゆうげん	"みんなzoomか
俺だけzoomか"
17:28	あすか 11/19 8/11	わたしもずーむ？
17:30	ゆうげん	いや
17:30	ゆうげん	あすかは現地行った方がいいな
17:41	あすか 11/19 8/11	だよね！
17:41	あすか 11/19 8/11	土曜日の15時約束したの？
17:43	ゆうげん	したよー
17:47	あすか 11/19 8/11	"私は現地でゆー君はzoomで
ってゆってある？？？"
17:48	ゆうげん	そうそう
17:49	あすか 11/19 8/11	おけおけ
17:49	あすか 11/19 8/11	了解です、ありがと
18:58	ゆうげん	かえるよー
21:10	あすか 11/19 8/11	お疲れ様、気をつけてね
22:11	あすか 11/19 8/11	お家にいるよね？
22:23	ゆうげん	おるよーー
22:30	あすか 11/19 8/11	お疲れ様
22:31	あすか 11/19 8/11	今何してる？
22:31	あすか 11/19 8/11	ちょっとだけお話したい
22:37	ゆうげん	お風呂とか
22:37	ゆうげん	ちょいまち
23:01	ゆうげん	ええで

2021/10/22(金)
01:08	あすか 11/19 8/11	☎ 通話時間 2:04:06
08:22	あすか 11/19 8/11	おはよ
08:22	ゆうげん	おはうおー
08:22	あすか 11/19 8/11	今日東京めっちゃ寒いみたいやね
08:22	あすか 11/19 8/11	12月並み、、
08:22	ゆうげん	死んじゃうわ
08:22	あすか 11/19 8/11	しっかり防寒してね！
08:22	ゆうげん	雨やし
08:23	あすか 11/19 8/11	もう家出てるん？
08:23	ゆうげん	まだよー
08:23	あすか 11/19 8/11	一日中11度くらいらしいよ
08:23	あすか 11/19 8/11	東京
08:23	ゆうげん	さむ
08:24	あすか 11/19 8/11	しっかり温かい格好してね！
08:24	ゆうげん	仮病しよかな
08:24	あすか 11/19 8/11	笑
08:24	あすか 11/19 8/11	真冬やな、一日中11度、、
08:24	ゆうげん	先々週26とかやのに
08:24	あすか 11/19 8/11	今ちょうどスッキリで東京の気温について言ってる
08:25	あすか 11/19 8/11	今日だけ真冬並みらしい
08:31	ゆうげん	きをつけるー
08:36	あすか 11/19 8/11	コートとかダウンとか
08:36	あすか 11/19 8/11	きてても良さそうやね
08:37	あすか 11/19 8/11	明日さ、zoomって誰と繋ぐの？
08:38	あすか 11/19 8/11	てか、普通にLINE通話でもいい感じかな？？？
08:40	ゆうげん	おれと向こうの人が繋ぐかな
08:48	あすか 11/19 8/11	そんなにパソコン何台もあるのかな？
08:48	あすか 11/19 8/11	zoomって時間無限で繋げる？
09:07	ゆうげん	松本さんやんr
09:08	ゆうげん	2人なら一日中繋げられる
09:15	あすか 11/19 8/11	松本さん、そんな何台もパソコン用意出来る？
09:15	あすか 11/19 8/11	ゆー君その場で間取りいじって欲しいとかも言ってたからさ💭
09:15	あすか 11/19 8/11	そうなんや！
09:15	ゆうげん	1台でつうわもCADもできるよ
09:40	あすか 11/19 8/11	そか
09:40	あすか 11/19 8/11	とりあえず明日15時にいつものとこよね！
09:40	ゆうげん	そそ
10:35	あすか 11/19 8/11	パパ
10:35	あすか 11/19 8/11	やばい
10:35	あすか 11/19 8/11	なぎ
10:35	あすか 11/19 8/11	かわいい
10:36	ゆうげん	ん?
10:36	あすか 11/19 8/11	[写真]
10:36	あすか 11/19 8/11	[写真]
10:36	あすか 11/19 8/11	[写真]
10:36	あすか 11/19 8/11	[写真]
10:36	あすか 11/19 8/11	[写真]
11:07	ゆうげん	あらま
11:07	ゆうげん	かわいい
11:07	ゆうげん	今までで1番
11:07	ゆうげん	ママの好きな感じやね
12:38	あすか 11/19 8/11	[写真]
12:38	あすか 11/19 8/11	[写真]
12:38	あすか 11/19 8/11	[写真]
12:38	あすか 11/19 8/11	[写真]
12:38	あすか 11/19 8/11	[写真]
12:38	あすか 11/19 8/11	[写真]
12:39	ゆうげん	贔屓目なしに可愛いわ
14:23	ゆうげん	ユニバ止まったね
14:36	あすか 11/19 8/11	だろ
14:36	あすか 11/19 8/11	かわいすぎ
14:36	あすか 11/19 8/11	停電やんね
14:44	あすか 11/19 8/11	[動画]
14:44	あすか 11/19 8/11	車走らせてる
14:49	ゆうげん	ボアベスト大活躍やな
14:49	ゆうげん	とうとうトミカに手を出したか
15:08	あすか 11/19 8/11	真冬はベスト着られへんなぁと思って今のうちに着せてみた
15:09	あすか 11/19 8/11	これダイソーの車（笑）
15:09	ゆうげん	アウターにベスト重ねられるから
15:09	ゆうげん	夏以外使えるで
15:09	ゆうげん	パタゴニアのボア買ってあげたいけど
15:09	ゆうげん	サイズがなぁ
15:10	あすか 11/19 8/11	いや、そんな厚着も子どもはなぁ（笑）
17:05	ゆうげん	なぎあいたいなぁ
17:25	あすか 11/19 8/11	ナギに会いたいのはわかったよ
17:25	あすか 11/19 8/11	[スタンプ]
17:25	ゆうげん	それはねぎやで
17:25	ゆうげん	なぎちゃうで
17:44	あすか 11/19 8/11	しっとるわ
17:47	ゆうげん	あ
17:47	ゆうげん	もちろんママにも
17:47	ゆうげん	会いたいよ
17:50	あすか 11/19 8/11	あ
17:51	あすか 11/19 8/11	って
18:12	ゆうげん	うそやて
18:12	ゆうげん	俺はいつでも
18:12	ゆうげん	ライオンハートやから
21:32	ゆうげん	まま
21:32	ゆうげん	ちゅーしたい
21:32	ゆうげん	毎週１回してたから
21:32	ゆうげん	うずうずする
23:42	あすか 11/19 8/11	"いつかもし子どもが生まれたら
世界で2番目に好きだと話そう"
23:42	あすか 11/19 8/11	だね？
23:42	あすか 11/19 8/11	どした急に

2021/10/23(土)
06:35	ゆうげん	おはよー
06:36	ゆうげん	男の欲求は
06:36	ゆうげん	割と急によー
08:28	あすか 11/19 8/11	おは
08:28	あすか 11/19 8/11	まぁそうね
08:28	あすか 11/19 8/11	私は結構ゆー君に触れてるだけで満足するから手繋いだりぎゅーてしたりしたいっていつも思ってる
08:39	ゆうげん	男はそうもいかんのよ
08:40	あすか 11/19 8/11	わかってるよ
08:41	あすか 11/19 8/11	"ゆー君するの嫌じゃないし
むしろ私が拒否って他の人に
いかれる方がやだ"
08:42	あすか 11/19 8/11	[スタンプ]
08:42	あすか 11/19 8/11	[スタンプ]
08:42	あすか 11/19 8/11	[スタンプ]
08:52	ゆうげん	[スタンプ]
08:56	あすか 11/19 8/11	7割寝てるとかはよくあったけどね笑笑
08:56	ゆうげん	時にはそれでも大丈夫!
09:10	あすか 11/19 8/11	[写真]
09:10	あすか 11/19 8/11	[写真]
09:10	あすか 11/19 8/11	[写真]
09:10	あすか 11/19 8/11	昨日りょうすけ20歳
10:26	ゆうげん	まるで
10:26	ゆうげん	なぎのたんじょうび
11:05	あすか 11/19 8/11	それな笑
12:18	ゆうげん	ふたちに会いたいわ
12:57	あすか 11/19 8/11	会いたいね
12:59	ゆうげん	ママの写真くれー
13:58	あすか 11/19 8/11	わたし？
14:00	ゆうげん	そそ
14:05	あすか 11/19 8/11	なぜ私w
14:46	あすか 11/19 8/11	☎ 通話をキャンセルしました
14:58	あすか 11/19 8/11	☎ 通話時間 11:24
17:30	あすか 11/19 8/11	パパお疲れ様ーっ
17:31	あすか 11/19 8/11	[写真]
17:31	あすか 11/19 8/11	[写真]
17:31	あすか 11/19 8/11	1階から2階
17:31	あすか 11/19 8/11	[写真]
17:31	あすか 11/19 8/11	[写真]
17:31	ゆうげん	どここれ
17:31	あすか 11/19 8/11	[写真]
17:31	あすか 11/19 8/11	2階から3階
17:31	あすか 11/19 8/11	あーりんち
17:32	あすか 11/19 8/11	窓ちょこちょこつけてる
17:32	あすか 11/19 8/11	"うちの実家はプランに出てる感じの曲がり階段やけど、
あーりんちより大きいまど
つけてるね"
17:32	ゆうげん	窓はもっとつける気
17:33	あすか 11/19 8/11	"うちの実家くらいのがあったら
明るいよ"
17:33	ゆうげん	明るいだけじゃダメなのです
17:33	ゆうげん	オシャレじゃないと
17:33	あすか 11/19 8/11	"とりあえず私は明日には
アイ工務店の方の手付金
振り込んどくね"
17:34	あすか 11/19 8/11	泉北ホームには返事してる？
17:34	ゆうげん	今日する
17:34	あすか 11/19 8/11	窓はまぁ全面じゃなければある程度なんでも！
17:42	ゆうげん	おけおけ
17:42	ゆうげん	また色々話そ
17:45	あすか 11/19 8/11	うん！
17:45	あすか 11/19 8/11	また電話しよ
17:45	ゆうげん	うむ
17:45	あすか 11/19 8/11	夜寝る前パパと電話したい病やから
17:45	あすか 11/19 8/11	よろしく
17:45	あすか 11/19 8/11	笑
17:45	ゆうげん	おけけ
17:51	あすか 11/19 8/11	今日も梛激かわ
17:52	あすか 11/19 8/11	[写真]
17:52	あすか 11/19 8/11	[写真]
17:52	あすか 11/19 8/11	[写真]
17:52	あすか 11/19 8/11	[写真]
17:52	あすか 11/19 8/11	[写真]
17:52	あすか 11/19 8/11	[写真]
17:52	あすか 11/19 8/11	[写真]
17:52	あすか 11/19 8/11	[写真]
17:52	あすか 11/19 8/11	[写真]
17:52	あすか 11/19 8/11	[写真]
17:52	あすか 11/19 8/11	[写真]
17:52	あすか 11/19 8/11	[写真]
17:52	あすか 11/19 8/11	[写真]
17:52	あすか 11/19 8/11	[写真]
17:52	あすか 11/19 8/11	[写真]
17:52	あすか 11/19 8/11	[写真]
17:52	あすか 11/19 8/11	[写真]
17:53	ゆうげん	激カワ
17:54	ゆうげん	[写真]
17:54	ゆうげん	これすき
17:54	あすか 11/19 8/11	これやばいよな
17:54	あすか 11/19 8/11	かわいすぎ
17:54	ゆうげん	日に日にかわいいな
17:54	あすか 11/19 8/11	秋冬服で
17:54	あすか 11/19 8/11	一眼でも撮りたいねんけど
17:54	あすか 11/19 8/11	一人やとなかなか（笑）
17:54	ゆうげん	"早くマイホーム欲しいな
いつでも撮ったんのに"
17:56	あすか 11/19 8/11	こんどさ
17:56	ゆうげん	うん
17:56	あすか 11/19 8/11	30にちゃん
17:56	ゆうげん	ん?
17:56	あすか 11/19 8/11	日やん
17:56	ゆうげん	うん
17:56	あすか 11/19 8/11	30日！笑
17:56	あすか 11/19 8/11	金曜日の晩から？よな？
17:57	あすか 11/19 8/11	いつ帰る？
18:05	ゆうげん	晩がいいな
18:05	ゆうげん	なぎちゃんに
18:05	ゆうげん	マイホームに
18:06	ゆうげん	今のとこはママの夢が
18:06	ゆうげん	叶っていってるな
21:33	あすか 11/19 8/11	落ち着きましたーー
21:33	あすか 11/19 8/11	来週やから準備しとかなな
21:33	あすか 11/19 8/11	うん、幸せなことやね！
21:34	ゆうげん	お疲れちゃん
21:36	あすか 11/19 8/11	おつかれ
21:46	ゆうげん	ねむむー
21:47	あすか 11/19 8/11	ちょとだけでも
21:49	あすか 11/19 8/11	[写真]
21:49	あすか 11/19 8/11	[写真]
21:50	ゆうげん	[写真]
21:52	ゆうげん	[写真]
21:56	ゆうげん	[写真]
21:56	ゆうげん	[写真]
21:56	ゆうげん	[写真]
22:04	あすか 11/19 8/11	[写真]
22:04	あすか 11/19 8/11	[写真]
22:07	あすか 11/19 8/11	[写真]
22:22	あすか 11/19 8/11	[写真]
22:45	あすか 11/19 8/11	[写真]
22:45	あすか 11/19 8/11	[写真]
22:47	あすか 11/19 8/11	[写真]
22:49	あすか 11/19 8/11	[写真]
22:52	あすか 11/19 8/11	[写真]
22:53	あすか 11/19 8/11	[写真]
22:54	あすか 11/19 8/11	[写真]
23:00	あすか 11/19 8/11	[写真]

2021/10/24(日)
00:12	ゆうげん	☎ 通話時間 2:25:16
06:27	ゆうげん	おはよ
06:27	ゆうげん	俺いつ寝たっけ
08:14	あすか 11/19 8/11	おは
08:15	あすか 11/19 8/11	んー、いつやろ、最後の写真送った頃には寝てた
08:15	ゆうげん	すまんな
08:15	ゆうげん	最近早く寝て
08:15	ゆうげん	6:00に起きる
08:15	ゆうげん	おじいちゃんや
08:15	あすか 11/19 8/11	いけるー
08:22	ゆうげん	まま
08:23	ゆうげん	また階段色々かんがえよ
08:53	あすか 11/19 8/11	うん、そやね！
14:03	ゆうげん	来週契約かァ
14:40	あすか 11/19 8/11	☎ 不在着信
14:41	あすか 11/19 8/11	☎ 不在着信
17:32	ゆうげん	お眠ってたーーー
18:25	あすか 11/19 8/11	☎ 不在着信
18:26	あすか 11/19 8/11	☎ 不在着信
20:55	あすか 11/19 8/11	☎ 不在着信
20:57	あすか 11/19 8/11	☎ 不在着信
21:00	あすか 11/19 8/11	☎ 不在着信

2021/10/25(月)
06:43	あすか 11/19 8/11	☎ 不在着信
06:43	ゆうげん	聞こえる?
07:24	あすか 11/19 8/11	☎ 通話時間 41:07
09:11	ゆうげん	なぎ
09:11	ゆうげん	大丈夫かな
12:58	ゆうげん	今日電話しよ
13:05	ゆうげん	引越し費用は
13:05	ゆうげん	やっぱり自己負担やね
13:05	ゆうげん	多分6万円くらいやと思う
13:05	あすか 11/19 8/11	昨日さ
13:06	あすか 11/19 8/11	私の父に手付金の相談したらさ
13:06	ゆうげん	うん
13:06	あすか 11/19 8/11	手付金全額
13:06	あすか 11/19 8/11	かしてくれた
13:06	あすか 11/19 8/11	"貯金一気になくなったら
これから困るやろうって"
13:07	ゆうげん	"うーん
おんぶにだっこでマジで申し訳ないな"
13:07	あすか 11/19 8/11	"夏のボーナスでもいいし
手付金が返ってきた時でも
いいし"
13:07	あすか 11/19 8/11	返すのは焦らなくていいから
13:07	あすか 11/19 8/11	やって
13:08	ゆうげん	90万?
13:09	あすか 11/19 8/11	[写真]
13:09	あすか 11/19 8/11	合計これやんな？
13:09	あすか 11/19 8/11	92かりてる
13:10	ゆうげん	[ノート] おうち

1.建物（アイ工務店のスケジュール）
・完成：2022/6月末
・工事着工:2022/2～3上旬
・土地の決済:2022/1末日までに決済
（決済後に解体、確認申請の許可受諾）


※確認申
13:10	ゆうげん	上のやつ
13:18	あすか 11/19 8/11	あ
13:18	あすか 11/19 8/11	ありがとう
14:07	ゆうげん	とりあえず
14:07	ゆうげん	冬のボーナスで支払いからあぶれる分は
14:07	ゆうげん	全部送るね
14:32	ゆうげん	もらった
14:32	ゆうげん	資料の床材のとこ
14:32	ゆうげん	送って欲しい
14:32	ゆうげん	なるべく綺麗な写真で
15:28	あすか 11/19 8/11	ありがとうね
15:29	あすか 11/19 8/11	"資料の床材ね、
今日ナギが寝てからでもいい？
今あーりんちで帰ったら
何かとバタバタしちゃう"
15:30	ゆうげん	出来たらすぐがいいけど
15:30	ゆうげん	まあ寝てからでも
16:02	ゆうげん	あとある程度
16:02	ゆうげん	おうちの間取り決めた
16:02	ゆうげん	俺の中で
17:24	あすか 11/19 8/11	寝てからになりそ、、ごめんね
17:24	あすか 11/19 8/11	どんな間取り？？？
17:32	ゆうげん	電話で言うね
17:33	あすか 11/19 8/11	うん、今日電話できるの？
21:03	ゆうげん	できるべ
21:03	ゆうげん	送れてなかった
21:38	あすか 11/19 8/11	今から大丈夫？
21:51	ゆうげん	[写真]
21:56	ゆうげん	[写真]
